Gen	Kas	Kurz	Adj	Linksk	Linksv	Rechtsv
Mask	Akk	0	1	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	1	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	0	Praep	0	0
Mask	Akk	0	1	Praep	0	0
Mask	Akk	0	1	Praep	1	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	0	Praep	1	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	1	1
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	1	Praep	1	1
Mask	Dat	0	0	Praep	1	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	1	1
Mask	Dat	0	0	Praep	1	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	1	0
Mask	Dat	0	0	Praep	1	1
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	1	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	1	1
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	1	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	0	1
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	0	0
Mask	Dat	0	0	Praep	1	0
Mask	Dat	0	1	Praep	1	0
Mask	Nom	0	0	Praep	1	0
Mask	Nom	0	0	Praep	0	0
Mask	Nom	0	0	Praep	0	0
Mask	Nom	0	0	Praep	0	1
Mask	Nom	0	0	Praep	1	0
Mask	Nom	0	0	Praep	1	0
Mask	Nom	0	0	Praep	1	0
Mask	Nom	0	0	Praep	1	0
Mask	Nom	0	1	Praep	1	0
Mask	Nom	0	0	Praep	1	0
Mask	Nom	0	1	Praep	1	1
Mask	Nom	0	1	Praep	0	0
Mask	Nom	0	1	Praep	0	1
Mask	Nom	0	1	Praep	0	0
Mask	Nom	0	0	Praep	1	1
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	1
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	0	1
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	1
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	1
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	1
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	1	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	1
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	1
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	1
Neut	Akk	0	0	Praep	0	1
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Akk	0	1	Praep	0	0
Neut	Akk	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	1
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	1
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	1
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	1
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	1
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	0	Praep	0	1
Neut	Dat	0	0	Praep	0	1
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	1
Neut	Dat	0	1	Praep	1	0
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	1
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	1
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	1	Praep	0	1
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	1
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	1	0
Neut	Dat	0	1	Praep	1	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	1
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	1	1
Neut	Dat	0	1	Praep	1	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	1	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Dat	0	0	Praep	0	0
Neut	Nom	0	0	Praep	1	0
Neut	Nom	0	0	Praep	0	0
Neut	Nom	0	0	Praep	0	0
Neut	Nom	0	1	Praep	1	0
Neut	Nom	0	1	Praep	1	1
Neut	Nom	0	0	Praep	1	0
Neut	Nom	0	0	Praep	1	0
Neut	Nom	0	0	Praep	0	0
Neut	Nom	0	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	1	Praep	0	1
Fem	Akk	1	0	Praep	0	0
Mask	Akk	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	1
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	1
Mask	Akk	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Nom	1	1	Praep	1	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	1
Mask	Akk	1	0	Praep	0	1
Neut	Dat	1	1	Praep	0	1
Neut	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	1
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	1
Neut	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Fem	Akk	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Mask	Akk	1	1	Praep	1	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	1	0
Mask	Dat	1	1	Praep	1	1
Fem	Dat	1	1	Praep	0	1
Neut	Dat	1	1	Praep	0	0
Mask	Nom	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Mask	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	1
Fem	Akk	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	1
Neut	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Mask	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	1
Neut	Dat	1	0	Praep	1	0
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Neut	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	1	1
Fem	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	1
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Fem	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	1
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	1
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Akk	1	1	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Neut	Dat	1	0	Praep	1	0
Mask	Dat	1	1	Praep	1	0
Fem	Nom	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	1
Fem	Dat	1	0	Praep	0	0
Fem	Nom	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Neut	Dat	1	0	Praep	0	1
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	1
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	1
Neut	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Akk	1	0	Praep	0	0
Mask	Akk	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Nom	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	1
Neut	Dat	1	1	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Neut	Akk	1	0	Praep	0	1
Fem	Dat	1	0	Praep	0	1
Mask	Dat	1	1	Praep	0	1
Neut	Dat	1	1	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	1	Praep	0	0
Neut	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Akk	1	1	Praep	0	1
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Mask	Dat	1	1	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Fem	Akk	1	0	Praep	1	0
Fem	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	1	0
Fem	Dat	1	0	Praep	0	1
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	1
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	1	Praep	0	1
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Neut	Dat	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	1
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Akk	1	1	Praep	0	1
Mask	Dat	1	0	Praep	1	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Neut	Dat	1	1	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Mask	Dat	1	1	Praep	1	1
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	1	0
Fem	Nom	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Neut	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Mask	Akk	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Fem	Dat	1	1	Praep	1	0
Neut	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Mask	Dat	1	0	Praep	1	0
Mask	Dat	1	0	Praep	1	1
Mask	Akk	1	0	Praep	0	0
Fem	Nom	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	1	Praep	0	0
Fem	Dat	1	0	Praep	1	0
Neut	Dat	1	0	Praep	0	0
Mask	Akk	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	1	Praep	0	0
Fem	Dat	1	1	Praep	1	1
Mask	Akk	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Mask	Dat	1	1	Praep	0	1
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	1
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	1	Praep	0	0
Fem	Dat	1	1	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	1
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	1	1
Fem	Akk	1	0	Praep	0	1
Mask	Dat	1	1	Praep	0	1
Fem	Dat	1	1	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Mask	Dat	1	0	Praep	1	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Nom	1	1	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Mask	Dat	1	0	Praep	0	0
Fem	Dat	1	1	Praep	0	1
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Fem	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Mask	Akk	1	0	Praep	1	1
Fem	Dat	1	0	Praep	0	0
Neut	Dat	1	1	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Akk	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Mask	Dat	1	0	Praep	0	0
Neut	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
Fem	Dat	1	0	Praep	0	0
